Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/S0167-2991(09)60683-2,C2(+) selectivity,70%,12.5% sodium permanganate on magnesia,reaction operating temperature,925°C
10.1016/S0167-2991(09)60683-2,C2(+) selectivity,66%,15% manganese and 5% sodium pyrophosphate on silica,reaction operating temperature,900°C
10.1016/S0167-2991(09)60683-2,CH4 conversion,22.40%,12.5% sodium permanganate on magnesia,reaction operating temperature,925°C
10.1016/S0167-2991(09)60683-2,CH4 conversion,22%,15% manganese and 5% sodium pyrophosphate on silica,reaction operating temperature,900°C
10.1016/S0376-7388(00)00591-3,C2(+) yield,10–18%,La0.8Sr0.2Co0.6Fe0.4O3−δ,reaction operating temperature,>850°C
10.1016/S0376-7388(00)00591-3,C2(+) selectivity,40–70%,Barium Strontium Cobalt Iron Oxide,reaction operating temperature,800–900°C
10.1016/S0376-7388(00)00591-3,C2(+) selectivity,up to 70%,La0.6Sr0.4Co0.8Fe0.2O3−δ,reaction operating temperature,
10.1016/S0376-7388(00)00591-3,C2(+) selectivity,70–90%,La0.8Sr0.2Co0.6Fe0.4O3−δ,reaction operating temperature,>850°C
10.1016/S0376-7388(00)00591-3,C2(+) selectivity,25–35%,Barium Strontium Cobalt Ferrum Oxide,reaction operating temperature,
10.1016/S0376-7388(00)00591-3,C2(+) selectivity,48.2–72.8%,Barium Strontium Cobalt Ferrite oxide,reaction operating temperature,800–900°C
10.1016/S0376-7388(00)00591-3,CH4 conversion,0.5–3.5%,Barium Strontium Cobalt Iron Oxide,reaction operating temperature,800–900°C
10.1016/S0376-7388(00)00591-3,CH4 conversion,1–3%,La0.6Sr0.4Co0.8Fe0.2O3−δ,reaction operating temperature,
10.1016/S0376-7388(00)00591-3,CH4 conversion,about 3%,La0.6Sr0.4Co0.2Fe0.8O3−δ,reaction operating temperature,
10.1016/S0376-7388(00)00591-3,CH4 conversion,97–98%,Barium Strontium Cobalt Iron Oxide,reaction operating temperature,875°C
10.1016/S0376-7388(00)00591-3,CH4 conversion,3.25–0.65%,Barium Strontium Cobalt Ferrum Oxide,reaction operating temperature,800–900°C
10.1016/S0376-7388(00)00591-3,CH4 conversion,98.50%,Lithium Lanthanum Nickel Oxide on gamma-Aluminum Oxide,reaction operating temperature,
10.1016/S0376-7388(98)00182-3,C2(+) yield,10–18%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,>850°C
10.1016/S0376-7388(98)00182-3,C2(+) yield,17.30%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,900°C
10.1016/S0376-7388(98)00182-3,C2(+) yield,2.50%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,900°C
10.1016/S0376-7388(98)00182-3,C2(+) yield,10–18%,Lanthanum Strontium Cobalt Ferrite membrane,reaction operating temperature,>850°C
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,70–90%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,>850°C
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,<40%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,up to 70%,La0.6Sr0.4Co0.8Fe0.2O3,reaction operating temperature,1073–1173 K
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,10–50%,La0.6Sr0.4Co0.2Fe0.8O3,reaction operating temperature,
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,41%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,900°C
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,87%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,900°C
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,40–60%,La0.6Sr0.4Co0.8Fe0.2O3−δ,reaction operating temperature,800–900°C
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,70–90%,Lanthanum Strontium Cobalt Ferrite membrane,reaction operating temperature,>850°C
10.1016/S0376-7388(98)00182-3,C2(+) selectivity,<40%,Lanthanum Strontium Cobalt Ferrite,reaction operating temperature,>850°C
10.1016/S0376-7388(98)00182-3,CH4 conversion,1–3%,La0.6Sr0.4Co0.8Fe0.2O3,reaction operating temperature,1073–1173 K
10.1016/S0376-7388(98)00182-3,CH4 conversion,~3%,La0.6Sr0.4Co0.2Fe0.8O3,reaction operating temperature,
10.1016/S0376-7388(98)00182-3,CH4 conversion,1–3%,La0.6Sr0.4Co0.8Fe0.2O3−δ,reaction operating temperature,800–900°C
10.1016/S0376-7388(99)00354-3,C2(+) yield,16%,Oxygen-permeable dense membrane,reaction operating temperature,
10.1016/S0376-7388(99)00354-3,C2(+) yield,up to 8%,1 wt.% strontium / lanthanum oxide – bismuth oxide – silver – yttrium-stabilized zirconia,reaction operating temperature,
10.1016/S0376-7388(99)00354-3,C2(+) yield,≤16%,Barium Cerium Gadolinium Oxide,reaction operating temperature,
10.1016/S0376-7388(99)00354-3,C2(+) selectivity,75%,1 wt.% strontium / lanthanum oxide – bismuth oxide – silver – yttrium-stabilized zirconia,reaction operating temperature,
10.1016/S0376-7388(99)00354-3,C2(+) selectivity,up to 50%,Lanthanum Barium Cobalt Iron Oxide perovskite,reaction operating temperature,
10.1016/S0376-7388(99)00354-3,C2(+) selectivity,up to 70%,La0.6Sr0.4Co0.8Fe0.2O3,reaction operating temperature,
10.1016/S0376-7388(99)00354-3,CH4 conversion,<3%,Lanthanum Barium Cobalt Iron Oxide perovskite,reaction operating temperature,778°C
10.1016/S0376-7388(99)00354-3,CH4 conversion,1–3%,La0.6Sr0.4Co0.8Fe0.2O3,reaction operating temperature,
10.1016/S0378-3820(96)01070-3,C2(+) selectivity,60%,Lithium on Magnesium Oxide,reaction operating temperature,
10.1016/S0920-5861(00)00389-8,C2(+) selectivity,58%,Samarium supported catalyst,reaction operating temperature,823 K
10.1016/S0920-5861(00)00389-8,C2(+) selectivity,89%,10% Nickel/ Samarium(III) oxide promoted by 2% Lithium,reaction operating temperature,
10.1016/S0920-5861(00)00389-8,CH4 conversion,63%,10% Nickel/Samarium(III) oxide,reaction operating temperature,923 K
10.1016/S0920-5861(00)00389-8,CH4 conversion,99%,10% Nickel/Samarium(III) oxide,reaction operating temperature,923 K
10.1016/S0920-5861(00)00389-8,CH4 conversion,about 50%,10 percent Nickel/ Samarium(III) oxide (non-reduced),reaction operating temperature,923 K
10.1016/S0920-5861(00)00389-8,CH4 conversion,45%,10 percent Nickel/Samarium(III) oxide (pre-reduced),reaction operating temperature,923 K
10.1016/S0920-5861(00)00389-8,CH4 conversion,63%,10 percent Nickel/ Samarium(III) oxide (pre-reduced),reaction operating temperature,923 K
10.1016/S0920-5861(00)00389-8,CH4 conversion,<10%,Lanthanum oxide,reaction operating temperature,923 K
10.1016/S0920-5861(00)00389-8,CH4 conversion,6%,Samarium supported catalyst,reaction operating temperature,823 K
10.1016/S0920-5861(00)00389-8,CH4 conversion,8%,Cerium supported catalyst,reaction operating temperature,923 K
10.1016/S0920-5861(00)00389-8,CH4 conversion,63%,10% Nickel/Samarium(III) oxide,reaction operating temperature,923 K
10.1016/S0920-5861(00)00456-9,C2(+) selectivity,~80%,Strontium oxide on Lanthanum oxide,reaction operating temperature,
10.1016/S0920-5861(00)00456-9,C2(+) selectivity,~80%,Manganese on sodium tungstate on silicon dioxide,reaction operating temperature,Elevated temperatures
10.1016/S0920-5861(00)00456-9,CH4 conversion,~0.6%,FePO4,reaction operating temperature,
10.1016/S0920-5861(00)00456-9,CH4 conversion,20%,Strontium oxide on Lanthanum oxide,reaction operating temperature,elevated temperatures
10.1016/S0920-5861(00)00456-9,CH4 conversion,20%,Manganese on sodium tungstate on silicon dioxide,reaction operating temperature,Elevated temperatures
10.1016/S0920-5861(00)00456-9,CH4 conversion,23%,"Tungsten, Zinc/Hydrogen-Zeolite Socony Mobil-5",reaction operating temperature,850°C
10.1016/S0920-5861(01)00443-6,C2(+) yield,20.00%,Lithium ion-added Yttrium(III) oxide (Lithium/Yttrium=0.4),reaction operating temperature,1053 K
10.1016/S0920-5861(01)00443-6,C2(+) yield,20.00%,Yttrium Oxide(Lithium ion),reaction operating temperature,
10.1016/S0920-5861(01)00443-6,C2(+) yield,20.00%,Lithium ion-added Yttrium oxide,reaction operating temperature,
10.1016/S0920-5861(01)00443-6,C2(+) yield,20.00%,Y2O3(Li+),reaction operating temperature,
10.1016/S0920-5861(01)00443-6,C2(+) yield,20.00%,Lithium ion-added Yttrium oxide,reaction operating temperature,
10.1016/S0920-5861(01)00443-6,C2(+) yield,20%,Lithium-added Yttrium(III) oxide with Lithium to Yttrium ratio of 0.8,reaction operating temperature,
10.1016/S0920-5861(02)00030-5,C2(+) yield,45%,Cobalt–Zeolite Socony Mobil-5,reaction operating temperature,300 °C
10.1016/S0920-5861(02)00030-5,CH4 conversion,~54.9%,Cobalt–Zeolite Socony Mobil-5,reaction operating temperature,room temperature
10.1016/S0920-5861(02)00030-5,CH4 conversion,55%,Cobalt–Zeolite Socony Mobil-5,reaction operating temperature,300 °C
10.1016/S0920-5861(02)00030-5,CH4 conversion,81%,Cobalt–Zeolite Socony Mobil-5,reaction operating temperature,
10.1016/S0920-5861(02)00030-5,CH4 conversion,54.90%,Cobalt–Zeolite Socony Mobil-5,reaction operating temperature,300 °C
10.1016/S0920-5861(02)00030-5,CH4 conversion,78.10%,Cobalt–Zeolite Socony Mobil-5,reaction operating temperature,
10.1016/S0920-5861(03)00240-2,C2(+) yield,35%,Bismuth Yttrium Samarium Oxide,reaction operating temperature,900 °C
10.1016/S0920-5861(03)00240-2,C2(+) selectivity,54%,Bismuth Yttrium Samarium Oxide,reaction operating temperature,900 °C
10.1016/S0920-5861(98)00101-1,C2(+) selectivity,41,T 0.16–0.1 system,reaction operating temperature,
10.1016/S0920-5861(98)00102-3,C2(+) selectivity,32%,Phosphorus content less than 0.05,reaction operating temperature,
10.1016/S0920-5861(98)00102-3,CH4 conversion,18.30%,Phosphorus content less than 0.05,reaction operating temperature,
10.1016/S0920-5861(98)00240-5,C2(+) yield,3%,Zirconia,reaction operating temperature,1073 K
10.1016/S0920-5861(98)00240-5,C2(+) yield,3%,Sulfated Zirconia,reaction operating temperature,1073 K
10.1016/S0920-5861(98)00240-5,C2(+) yield,7.8,Lithium-doped ammonium nitrate-promoted zirconium dioxide,reaction operating temperature,1073 K
10.1016/S0920-5861(98)00240-5,C2(+) yield,19,Li-doped sulfuric acid-promoted zirconium dioxide,reaction operating temperature,1073 K
10.1016/S0920-5861(98)00240-5,C2(+) yield,9.12,Lithium-doped ammonium phosphate-promoted zirconium dioxide,reaction operating temperature,1073 K
10.1016/S0920-5861(98)00240-5,C2(+) yield,11.33,Lithium-doped ammonium chloride-promoted zirconium dioxide,reaction operating temperature,1073 K
10.1016/S0920-5861(98)00240-5,C2(+) yield,19,Li-doped sulfuric acid-promoted zirconium dioxide,reaction operating temperature,1073 K
10.1016/S0920-5861(98)00240-5,C2(+) selectivity,ca. 33.8%,Lithium-doped zirconia,reaction operating temperature,1073 K
10.1016/S0920-5861(98)00240-5,C2(+) selectivity,60.90%,Lithium-doped sulfated-zirconia,reaction operating temperature,
10.1016/S0920-5861(98)00240-5,CH4 conversion,17.50%,Lithium-doped sulfated-zirconia,reaction operating temperature,1023 K
10.1016/S0920-5861(98)00240-5,CH4 conversion,11.90%,Lithium-doped sulfated-zirconia,reaction operating temperature,1023 K
10.1016/S0920-5861(98)00240-5,CH4 conversion,31%,Lithium-doped sulfated-zirconia,reaction operating temperature,
10.1016/S0920-5861(98)00240-5,CH4 conversion,17.50%,Lithium-doped sulfated-zirconia,reaction operating temperature,1023 K
10.1016/S0920-5861(98)00240-5,CH4 conversion,11.90%,Lithium-doped sulfated-zirconia,reaction operating temperature,1023 K
10.1016/S0920-5861(98)00240-5,CH4 conversion,17.50%,Lithium-doped sulfated-zirconia,reaction operating temperature,1023 K
10.1016/S0920-5861(98)00240-5,CH4 conversion,11.90%,Lithium-doped sulfated-zirconia,reaction operating temperature,1023 K
10.1016/S0920-5861(99)00004-8,C2(+) yield,~20.5%,Thorium-Lanthanum-Calcium-Barium-Oxide/Barium-Calcium-Carbonate,reaction operating temperature,~1053 K
10.1016/S0920-5861(99)00004-8,C2(+) yield,17.60%,Cerium(IV) oxide/Barium fluoride,reaction operating temperature,1073 K
10.1016/S0920-5861(99)00004-8,C2(+) selectivity,~62%,"Thorium-Lanthanum-Calcium-Barium-Oxide/(Barium,Calcium)Carbonate",reaction operating temperature,~1053 K
10.1016/S0920-5861(99)00004-8,C2(+) selectivity,65.70%,"Thorium-Lanthanum-Calcium-Barium-Oxide/(Barium,Calcium)Carbonate",reaction operating temperature,1053 K
10.1016/S0920-5861(99)00004-8,C2(+) selectivity,57.3–54.6%,20–50 mol% SrF2–Lanthanum oxide; 20–50 mol% SrF2–Neodymium oxide; 20–50 mol% SrF2–Samarium oxide; 20–50 mol% SrF2–Gadolinium oxide; 20–50 mol% SrF2–Yttrium oxide,reaction operating temperature,
10.1016/S0920-5861(99)00004-8,C2(+) selectivity,54.60%,Cerium(IV) oxide/Barium fluoride,reaction operating temperature,1073 K
10.1016/S0920-5861(99)00004-8,C2(+) selectivity,81.20%,10 mol% barium fluoride / lanthanum oxyfluoride,reaction operating temperature,1043 K
10.1016/S0920-5861(99)00004-8,CH4 conversion,ca. 33%,"Thorium-Lanthanum-Calcium-Barium-Oxide/(Barium,Calcium)Carbonate",reaction operating temperature,1053 K
10.1016/S0920-5861(99)00004-8,CH4 conversion,19.50%,10 mol% barium fluoride / lanthanum oxyfluoride,reaction operating temperature,1043 K
10.1016/S0920-5861(99)00019-X,C2(+) selectivity,84.50%,BaF2/9LaOF,reaction operating temperature,770°C
10.1016/S0920-5861(99)00019-X,C2(+) selectivity,81.20%,BaF2/9LaOF,reaction operating temperature,770°C
10.1016/S0920-5861(99)00019-X,CH4 conversion,19.50%,BaF2/9LaOF,reaction operating temperature,770°C
10.1016/S0920-5861(99)00019-X,CH4 conversion,16.50%,BaF2/9LaOF,reaction operating temperature,770°C
10.1016/S0920-5861(99)00287-4,C2(+) yield,7%,BaCe0.6Sm0.4O3,reaction operating temperature,
10.1016/S0920-5861(99)00287-4,C2(+) yield,20 ∼ 25%,Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/S0920-5861(99)00287-4,C2(+) yield,up to 5%,1 weight percent Strontium/Lanthanum Oxide-Bismuth Oxide-Silver-Yttria Stabilized Zirconia,reaction operating temperature,
10.1016/S0920-5861(99)00287-4,C2(+) yield,14.20%,Lanthanum/Magnesium Oxide,reaction operating temperature,790°C
10.1016/S0920-5861(99)00287-4,C2(+) yield,4.30%,Lanthanum/Magnesium Oxide,reaction operating temperature,790°C
10.1016/S0920-5861(99)00287-4,C2(+) selectivity,50 ∼ 60%,Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/S0920-5861(99)00287-4,C2(+) selectivity,80%,1 weight percent Strontium/Lanthanum Oxide-Bismuth Oxide-Silver-Yttria Stabilized Zirconia,reaction operating temperature,
10.1016/S0920-5861(99)00287-4,C2(+) selectivity,≤70%,La0.6Sr0.4Co0.8Fe0.2O3,reaction operating temperature,
10.1016/S0920-5861(99)00287-4,C2(+) selectivity,51.00%,Lanthanum/Magnesium Oxide,reaction operating temperature,790°C
10.1016/S0920-5861(99)00287-4,C2(+) selectivity,33.70%,Lanthanum/Magnesium Oxide,reaction operating temperature,790°C
10.1016/S0920-5861(99)00287-4,CH4 conversion,1–3%,La0.6Sr0.4Co0.8Fe0.2O3,reaction operating temperature,
10.1016/S0920-5861(99)00287-4,CH4 conversion,42.30%,Lanthanum/Magnesium Oxide,reaction operating temperature,790°C
10.1016/S0920-5861(99)00287-4,CH4 conversion,8.40%,Lanthanum/Magnesium Oxide,reaction operating temperature,790°C
10.1016/S0926-860X(00)00517-2,C2(+) yield,12%,Oxygen-pretreated LiSbTe2,reaction operating temperature,973 K
10.1016/S0926-860X(00)00517-2,C2(+) yield,13%,Oxygen-pretreated LiSbTe2,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00517-2,C2(+) yield,13%,LiSbTe2,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,69%,Oxygen-pretreated LiSbTe2,reaction operating temperature,973 K
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,88%,Oxygen-pretreated LiSbTe2,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,88-91%,Oxygen-pretreated LiSbTe2,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,<4%,non-pretreated LiSbTe2,reaction operating temperature,873-1023 K
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,>41%,Oxygen-pretreated Lithium Antimony Telluride2,reaction operating temperature,873-1023 K
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,69%,LiSbTe2,reaction operating temperature,973 K
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,88%,LiSbTe2,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00517-2,C2(+) selectivity,32%,Sb2O3,reaction operating temperature,973 K
10.1016/S0926-860X(00)00517-2,CH4 conversion,17%,LiSbTe2,reaction operating temperature,973 K
10.1016/S0926-860X(00)00517-2,CH4 conversion,9.20%,oxygen-pretreated lithium antimony telluride,reaction operating temperature,973 K
10.1016/S0926-860X(00)00517-2,CH4 conversion,17.10%,oxygen-pretreated Lithium Antimony Telluride2,reaction operating temperature,973 K
10.1016/S0926-860X(00)00517-2,CH4 conversion,8.10%,oxygen-pretreated lithium antimony telluride,reaction operating temperature,973 K
10.1016/S0926-860X(00)00517-2,CH4 conversion,6.70%,oxygen-pretreated Lithium Antimony Telluride2,reaction operating temperature,973 K
10.1016/S0926-860X(00)00517-2,CH4 conversion,8%,Sb2O3,reaction operating temperature,973 K
10.1016/S0926-860X(00)00578-0,C2(+) yield,~22%,Calcium chloride-promoted calcium chlorophosphate,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,C2(+) yield,~19%,Calcium Nickel Chlorophosphate (4.2),reaction operating temperature,973 K
10.1016/S0926-860X(00)00578-0,C2(+) yield,~19%,Calcium Zinc Chlorophosphate (4.2),reaction operating temperature,973 K
10.1016/S0926-860X(00)00578-0,C2(+) yield,~22%,Calcium Chlorophosphate,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,C2(+) yield,~22%,Calcium Lead Calcium Phosphate (4.2),reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,C2(+) yield,~22%,Calcium Nickel Chlorophosphate,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,C2(+) yield,~22%,Calcium Zinc Chlorophosphate,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,56–59%,Calcium chloride-promoted calcium chlorophosphate,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,63–67%,Calcium Nickel Chlorophosphate (4.2),reaction operating temperature,973 K
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,63–67%,Calcium Zinc Chlorophosphate (4.2),reaction operating temperature,973 K
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,56–59%,Calcium Chlorophosphate,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,56–59%,Calcium Lead Calcium Phosphate (4.2),reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,56–59%,Calcium Nickel Chlorophosphate,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,C2(+) selectivity,56–59%,Calcium Zinc Chlorophosphate,reaction operating temperature,1023 K
10.1016/S0926-860X(00)00578-0,CH4 conversion,~30%,Calcium Nickel Chlorophosphate (4.2),reaction operating temperature,973 K
