Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1039/C9RA06927E,C2(+) yield,0.7,"{'Si', 'O', 'Al', 'Ti'}",reaction operating temperature,750.0
10.1016/0926-860X(94)85109-3,C2(+) yield,0.68,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,740.0
10.1016/j.supflu.2018.07.001,C2(+) yield,0.64,"{'O', 'Zr'}",reaction operating temperature,
10.1016/S0166-9834(00)82205-8,C2(+) yield,0.63,"{'Ca', 'Ba', 'O'}",reaction operating temperature,
10.1039/C6RA01805J,C2(+) yield,0.6,"{'La', 'O'}",reaction operating temperature,550.0
10.1016/j.apcata.2024.119587,C2(+) yield,0.6,"{'La', 'Sr', 'O'}",reaction operating temperature,875.0
10.1016/0926-860X(94)85109-3,C2(+) yield,0.6,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,850.0
10.1016/j.jgsce.2023.205057,C2(+) yield,0.6,"{'Fe', 'O', 'Ce'}",reaction operating temperature,450.0
10.1016/j.crcon.2024.100261,C2(+) yield,0.5,"{'K', 'Co', 'O', 'Al'}",reaction operating temperature,490.0
10.1016/j.cattod.2009.01.009,C2(+) yield,0.5,"{'Co', 'Sr', 'Ba', 'O', 'Fe'}",reaction operating temperature,
10.1016/j.jgsce.2023.205057,C2(+) yield,0.5,"{'Fe', 'O', 'Ce', 'C'}",reaction operating temperature,500.0
10.1016/j.crcon.2024.100261,C2(+) yield,0.5,"{'K', 'Co', 'O', 'Al'}",reaction operating temperature,490.0
10.1039/D1CY02206G,C2(+) yield,0.45,"{'Mg', 'Nd', 'Hf'}",reaction operating temperature,550.0
10.1016/j.apcata.2014.06.025,C2(+) yield,0.44,"{'Y', 'O', 'Zr', 'Pt'}",reaction operating temperature,
10.1016/j.jgsce.2023.205057,C2(+) yield,0.4,"{'Fe', 'O', 'Ce', 'C'}",reaction operating temperature,450.0
10.1016/j.apcata.2024.119587,C2(+) yield,0.35,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,C2(+) yield,0.27,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,740.0
10.1016/0926-860X(94)85109-3,C2(+) yield,0.27,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,740.0
10.1016/0926-860X(94)85109-3,C2(+) yield,0.27,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,740.0
10.1016/j.apcata.2024.119587,C2(+) yield,0.23,"{'La', 'O'}",reaction operating temperature,
10.1016/j.cattod.2017.05.013,C2(+) yield,0.2,"{'C', 'N', 'H', 'O', 'Ce', 'P', 'W'}",reaction operating temperature,800.0
10.1016/j.cattod.2019.11.014,C2(+) yield,0.2,"{'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1016/j.cclet.2019.03.031,C2(+) yield,0.2,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,650.0
10.1016/j.apcata.2024.119587,C2(+) yield,0.2,"{'La', 'Sr', 'O'}",reaction operating temperature,875.0
10.1016/j.jgsce.2023.205057,C2(+) yield,0.2,"{'O', 'Ce'}",reaction operating temperature,400.0
10.1016/0926-860X(94)85109-3,C2(+) yield,0.15,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,770.0
10.1016/j.jgsce.2023.205057,C2(+) yield,0.1,"{'O', 'Ce'}",reaction operating temperature,500.0
10.1016/j.jgsce.2023.205057,C2(+) yield,0.1,"{'Fe', 'O', 'Ce'}",reaction operating temperature,500.0
10.1016/j.jgsce.2023.205057,C2(+) yield,0.1,"{'H', 'Fe', 'O', 'Ce', 'C'}",reaction operating temperature,500.0
10.1016/0926-860X(94)85109-3,C2(+) yield,0.07,"{'Sr', 'Si', 'O', 'C'}",reaction operating temperature,740.0
10.1016/j.apcata.2018.01.004,C2(+) yield,0.01,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,650.0
10.1016/j.fuel.2022.126479,C2(+) yield,0.01,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,550.0
10.1016/j.jiec.2017.10.027,C2(+) yield,0.0,"{'La', 'O', 'C'}",reaction operating temperature,500.0
10.1016/j.jiec.2017.10.027,C2(+) yield,0.0,"{'La', 'O'}",reaction operating temperature,500.0
